index,date,open,high,low,close,volume
182,2021-09-10 05:58:00,1.1834,1.1836,1.1833,1.1835,0
183,2021-09-10 05:57:00,1.1834,1.1835,1.1832,1.1834,0
184,2021-09-10 05:56:00,1.1835,1.1836,1.1833,1.1834,0
185,2021-09-10 05:55:00,1.1838,1.1838,1.1833,1.1835,0
186,2021-09-10 05:54:00,1.1838,1.1839,1.1836,1.1838,0
187,2021-09-10 05:53:00,1.1839,1.1839,1.1835,1.1838,0
188,2021-09-10 05:52:00,1.1840,1.1841,1.1837,1.1839,0
189,2021-09-10 05:51:00,1.1841,1.1841,1.1838,1.1840,0
190,2021-09-10 05:50:00,1.1842,1.1842,1.1839,1.1841,0
191,2021-09-10 05:49:00,1.1842,1.1842,1.1840,1.1842,0
192,2021-09-10 05:48:00,1.1842,1.1842,1.1839,1.1841,0
193,2021-09-10 05:47:00,1.1841,1.1842,1.1839,1.1842,0
194,2021-09-10 05:46:00,1.1842,1.1842,1.1839,1.1840,0
195,2021-09-10 05:45:00,1.1843,1.1843,1.1840,1.1840,0
196,2021-09-10 05:44:00,1.1842,1.1843,1.1841,1.1843,0
197,2021-09-10 05:43:00,1.1843,1.1844,1.1841,1.1842,0
198,2021-09-10 05:42:00,1.1845,1.1845,1.1841,1.1843,0
199,2021-09-10 05:41:00,1.1844,1.1845,1.1842,1.1845,0
200,2021-09-10 05:40:00,1.1844,1.1845,1.1842,1.1845,0
201,2021-09-10 05:39:00,1.1843,1.1844,1.1841,1.1844,0
202,2021-09-10 05:38:00,1.1845,1.1845,1.1842,1.1844,0
203,2021-09-10 05:37:00,1.1845,1.1846,1.1843,1.1845,0
204,2021-09-10 05:36:00,1.1843,1.1845,1.1842,1.1845,0
205,2021-09-10 05:35:00,1.1844,1.1845,1.1842,1.1842,0
206,2021-09-10 05:34:00,1.1847,1.1847,1.1842,1.1844,0
207,2021-09-10 05:33:00,1.1846,1.1847,1.1845,1.1846,0
208,2021-09-10 05:32:00,1.1847,1.1847,1.1845,1.1846,0
209,2021-09-10 05:31:00,1.1847,1.1847,1.1845,1.1847,0
210,2021-09-10 05:30:00,1.1845,1.1847,1.1844,1.1847,0
211,2021-09-10 05:29:00,1.1845,1.1847,1.1844,1.1846,0
212,2021-09-10 05:28:00,1.1846,1.1847,1.1844,1.1847,0
213,2021-09-10 05:27:00,1.1846,1.1847,1.1844,1.1845,0
214,2021-09-10 05:26:00,1.1847,1.1847,1.1844,1.1845,0
215,2021-09-10 05:25:00,1.1845,1.1847,1.1845,1.1846,0
216,2021-09-10 05:24:00,1.1846,1.1847,1.1844,1.1846,0
217,2021-09-10 05:23:00,1.1847,1.1847,1.1845,1.1846,0
218,2021-09-10 05:22:00,1.1844,1.1847,1.1844,1.1845,0
219,2021-09-10 05:21:00,1.1845,1.1846,1.1843,1.1846,0
220,2021-09-10 05:20:00,1.1845,1.1845,1.1843,1.1845,0
221,2021-09-10 05:19:00,1.1844,1.1845,1.1842,1.1845,0
222,2021-09-10 05:18:00,1.1844,1.1845,1.1842,1.1844,0
223,2021-09-10 05:17:00,1.1845,1.1845,1.1843,1.1845,0
224,2021-09-10 05:16:00,1.1846,1.1846,1.1843,1.1845,0
225,2021-09-10 05:15:00,1.1845,1.1846,1.1844,1.1846,0
226,2021-09-10 05:14:00,1.1845,1.1847,1.1844,1.1846,0
227,2021-09-10 05:13:00,1.1847,1.1848,1.1844,1.1846,0
228,2021-09-10 05:12:00,1.1845,1.1848,1.1843,1.1847,0
229,2021-09-10 05:11:00,1.1846,1.1846,1.1843,1.1844,0
230,2021-09-10 05:10:00,1.1845,1.1847,1.1844,1.1846,0
231,2021-09-10 05:09:00,1.1846,1.1847,1.1843,1.1845,0
232,2021-09-10 05:08:00,1.1848,1.1848,1.1845,1.1846,0
233,2021-09-10 05:07:00,1.1848,1.1848,1.1846,1.1848,0
234,2021-09-10 05:06:00,1.1847,1.1848,1.1846,1.1848,0
235,2021-09-10 05:05:00,1.1847,1.1848,1.1845,1.1847,0
236,2021-09-10 05:04:00,1.1847,1.1847,1.1846,1.1846,0
237,2021-09-10 05:03:00,1.1847,1.1848,1.1845,1.1846,0
238,2021-09-10 05:02:00,1.1846,1.1848,1.1845,1.1848,0
239,2021-09-10 05:01:00,1.1847,1.1847,1.1845,1.1846,0
240,2021-09-10 05:00:00,1.1848,1.1848,1.1845,1.1847,0
241,2021-09-10 04:59:00,1.1848,1.1848,1.1846,1.1847,0
242,2021-09-10 04:58:00,1.1846,1.1848,1.1846,1.1848,0
243,2021-09-10 04:57:00,1.1846,1.1848,1.1845,1.1848,0
244,2021-09-10 04:56:00,1.1847,1.1847,1.1845,1.1846,0
245,2021-09-10 04:55:00,1.1847,1.1848,1.1845,1.1847,0
246,2021-09-10 04:54:00,1.1846,1.1847,1.1845,1.1847,0
247,2021-09-10 04:53:00,1.1847,1.1847,1.1844,1.1846,0
248,2021-09-10 04:52:00,1.1847,1.1847,1.1846,1.1847,0
249,2021-09-10 04:51:00,1.1848,1.1849,1.1845,1.1847,0
250,2021-09-10 04:50:00,1.1849,1.1850,1.1846,1.1847,0
251,2021-09-10 04:49:00,1.1848,1.1849,1.1847,1.1849,0
252,2021-09-10 04:48:00,1.1847,1.1849,1.1846,1.1849,0
253,2021-09-10 04:47:00,1.1846,1.1848,1.1844,1.1847,0
254,2021-09-10 04:46:00,1.1847,1.1847,1.1844,1.1846,0
255,2021-09-10 04:45:00,1.1845,1.1847,1.1845,1.1847,0
256,2021-09-10 04:44:00,1.1847,1.1848,1.1845,1.1847,0
257,2021-09-10 04:43:00,1.1848,1.1848,1.1845,1.1847,0
258,2021-09-10 04:42:00,1.1847,1.1848,1.1846,1.1848,0
259,2021-09-10 04:41:00,1.1847,1.1847,1.1845,1.1847,0
260,2021-09-10 04:40:00,1.1848,1.1849,1.1845,1.1846,0
261,2021-09-10 04:39:00,1.1849,1.1849,1.1847,1.1848,0
262,2021-09-10 04:38:00,1.1849,1.1850,1.1847,1.1849,0
263,2021-09-10 04:37:00,1.1849,1.1849,1.1847,1.1849,0
264,2021-09-10 04:36:00,1.1850,1.1850,1.1847,1.1848,0
265,2021-09-10 04:35:00,1.1848,1.1850,1.1847,1.1850,0
266,2021-09-10 04:34:00,1.1847,1.1850,1.1846,1.1849,0
267,2021-09-10 04:33:00,1.1850,1.1850,1.1846,1.1848,0
268,2021-09-10 04:32:00,1.1850,1.1851,1.1848,1.1850,0
269,2021-09-10 04:31:00,1.1849,1.1851,1.1847,1.1850,0
270,2021-09-10 04:30:00,1.1848,1.1850,1.1846,1.1849,0
271,2021-09-10 04:29:00,1.1849,1.1850,1.1846,1.1848,0
272,2021-09-10 04:28:00,1.1849,1.1850,1.1847,1.1847,0
273,2021-09-10 04:27:00,1.1847,1.1850,1.1846,1.1849,0
274,2021-09-10 04:26:00,1.1847,1.1849,1.1846,1.1848,0
275,2021-09-10 04:25:00,1.1846,1.1848,1.1846,1.1847,0
276,2021-09-10 04:24:00,1.1847,1.1847,1.1845,1.1846,0
277,2021-09-10 04:23:00,1.1847,1.1848,1.1845,1.1847,0
278,2021-09-10 04:22:00,1.1846,1.1847,1.1845,1.1847,0
279,2021-09-10 04:21:00,1.1848,1.1848,1.1844,1.1845,0
280,2021-09-10 04:20:00,1.1848,1.1848,1.1845,1.1847,0
281,2021-09-10 04:19:00,1.1848,1.1849,1.1845,1.1848,0
282,2021-09-10 04:18:00,1.1848,1.1849,1.1846,1.1848,0
283,2021-09-10 04:17:00,1.1849,1.1849,1.1846,1.1848,0
284,2021-09-10 04:16:00,1.1849,1.1849,1.1846,1.1848,0
285,2021-09-10 04:15:00,1.1849,1.1850,1.1847,1.1848,0
286,2021-09-10 04:14:00,1.1847,1.1850,1.1846,1.1848,0
287,2021-09-10 04:13:00,1.1847,1.1849,1.1845,1.1847,0
288,2021-09-10 04:12:00,1.1849,1.1850,1.1846,1.1847,0
289,2021-09-10 04:11:00,1.1846,1.1850,1.1844,1.1849,0
290,2021-09-10 04:10:00,1.1843,1.1847,1.1841,1.1846,0
291,2021-09-10 04:09:00,1.1842,1.1844,1.1840,1.1843,0
292,2021-09-10 04:08:00,1.1843,1.1845,1.1841,1.1842,0
293,2021-09-10 04:07:00,1.1843,1.1845,1.1843,1.1844,0
294,2021-09-10 04:06:00,1.1844,1.1844,1.1841,1.1844,0
295,2021-09-10 04:05:00,1.1842,1.1845,1.1840,1.1844,0
296,2021-09-10 04:04:00,1.1843,1.1843,1.1840,1.1842,0
297,2021-09-10 04:03:00,1.1843,1.1843,1.1841,1.1841,0
298,2021-09-10 04:02:00,1.1844,1.1844,1.1841,1.1843,0
299,2021-09-10 04:01:00,1.1841,1.1844,1.1841,1.1844,0
300,2021-09-10 04:00:00,1.1842,1.1843,1.1840,1.1842,0
301,2021-09-10 03:59:00,1.1842,1.1843,1.1840,1.1842,0
302,2021-09-10 03:58:00,1.1842,1.1843,1.1840,1.1842,0
303,2021-09-10 03:57:00,1.1843,1.1843,1.1840,1.1842,0
304,2021-09-10 03:56:00,1.1842,1.1843,1.1840,1.1842,0
305,2021-09-10 03:55:00,1.1843,1.1844,1.1841,1.1842,0
306,2021-09-10 03:54:00,1.1844,1.1844,1.1841,1.1844,0
307,2021-09-10 03:53:00,1.1843,1.1844,1.1841,1.1844,0
308,2021-09-10 03:52:00,1.1842,1.1844,1.1841,1.1843,0
309,2021-09-10 03:51:00,1.1843,1.1844,1.1840,1.1841,0
310,2021-09-10 03:50:00,1.1841,1.1843,1.1839,1.1843,0
311,2021-09-10 03:49:00,1.1839,1.1841,1.1838,1.1840,0
312,2021-09-10 03:48:00,1.1837,1.1841,1.1837,1.1840,0
313,2021-09-10 03:47:00,1.1839,1.1839,1.1836,1.1837,0
314,2021-09-10 03:46:00,1.1839,1.1840,1.1837,1.1839,0
315,2021-09-10 03:45:00,1.1837,1.1839,1.1836,1.1839,0
316,2021-09-10 03:44:00,1.1835,1.1837,1.1835,1.1836,0
317,2021-09-10 03:43:00,1.1838,1.1838,1.1835,1.1837,0
318,2021-09-10 03:42:00,1.1841,1.1841,1.1837,1.1838,0
319,2021-09-10 03:41:00,1.1841,1.1841,1.1839,1.1841,0
320,2021-09-10 03:40:00,1.1841,1.1843,1.1840,1.1841,0
321,2021-09-10 03:39:00,1.1843,1.1843,1.1840,1.1842,0
322,2021-09-10 03:38:00,1.1840,1.1843,1.1839,1.1841,0
323,2021-09-10 03:37:00,1.1839,1.1840,1.1837,1.1839,0
324,2021-09-10 03:36:00,1.1839,1.1839,1.1837,1.1839,0
325,2021-09-10 03:35:00,1.1840,1.1840,1.1837,1.1839,0
326,2021-09-10 03:34:00,1.1839,1.1840,1.1837,1.1839,0
327,2021-09-10 03:33:00,1.1840,1.1840,1.1837,1.1840,0
328,2021-09-10 03:32:00,1.1839,1.1840,1.1837,1.1840,0
329,2021-09-10 03:31:00,1.1839,1.1840,1.1837,1.1839,0
330,2021-09-10 03:30:00,1.1839,1.1840,1.1837,1.1839,0
331,2021-09-10 03:29:00,1.1836,1.1839,1.1835,1.1838,0
332,2021-09-10 03:28:00,1.1838,1.1839,1.1835,1.1837,0
333,2021-09-10 03:27:00,1.1839,1.1839,1.1836,1.1838,0
334,2021-09-10 03:26:00,1.1838,1.1840,1.1836,1.1839,0
335,2021-09-10 03:25:00,1.1837,1.1839,1.1835,1.1838,0
336,2021-09-10 03:24:00,1.1837,1.1838,1.1835,1.1837,0
337,2021-09-10 03:23:00,1.1837,1.1838,1.1834,1.1837,0
338,2021-09-10 03:22:00,1.1836,1.1837,1.1834,1.1837,0
339,2021-09-10 03:21:00,1.1834,1.1836,1.1833,1.1836,0
340,2021-09-10 03:20:00,1.1834,1.1835,1.1832,1.1835,0
341,2021-09-10 03:19:00,1.1835,1.1836,1.1832,1.1833,0
342,2021-09-10 03:18:00,1.1837,1.1837,1.1834,1.1835,0
343,2021-09-10 03:17:00,1.1837,1.1838,1.1835,1.1837,0
344,2021-09-10 03:16:00,1.1836,1.1838,1.1834,1.1837,0
345,2021-09-10 03:15:00,1.1835,1.1836,1.1832,1.1835,0
346,2021-09-10 03:14:00,1.1835,1.1836,1.1833,1.1834,0
347,2021-09-10 03:13:00,1.1833,1.1835,1.1831,1.1835,0
348,2021-09-10 03:12:00,1.1833,1.1834,1.1831,1.1833,0
349,2021-09-10 03:11:00,1.1834,1.1834,1.1832,1.1833,0
350,2021-09-10 03:10:00,1.1834,1.1834,1.1832,1.1834,0
351,2021-09-10 03:09:00,1.1832,1.1834,1.1830,1.1834,0
352,2021-09-10 03:08:00,1.1830,1.1832,1.1829,1.1831,0
353,2021-09-10 03:07:00,1.1831,1.1831,1.1829,1.1830,0
354,2021-09-10 03:06:00,1.1830,1.1831,1.1829,1.1831,0
355,2021-09-10 03:05:00,1.1831,1.1831,1.1828,1.1830,0
356,2021-09-10 03:04:00,1.1830,1.1831,1.1828,1.1831,0
357,2021-09-10 03:03:00,1.1829,1.1830,1.1827,1.1830,0
358,2021-09-10 03:02:00,1.1828,1.1830,1.1826,1.1829,0
359,2021-09-10 03:01:00,1.1826,1.1828,1.1825,1.1828,0
360,2021-09-10 03:00:00,1.1829,1.1829,1.1826,1.1828,0
361,2021-09-10 02:59:00,1.1828,1.1829,1.1826,1.1829,0
362,2021-09-10 02:58:00,1.1825,1.1828,1.1825,1.1828,0
363,2021-09-10 02:57:00,1.1825,1.1826,1.1824,1.1826,0
364,2021-09-10 02:56:00,1.1826,1.1826,1.1823,1.1825,0
365,2021-09-10 02:55:00,1.1826,1.1826,1.1824,1.1826,0
366,2021-09-10 02:54:00,1.1825,1.1826,1.1824,1.1825,0
367,2021-09-10 02:53:00,1.1825,1.1825,1.1823,1.1825,0
368,2021-09-10 02:52:00,1.1825,1.1826,1.1823,1.1825,0
369,2021-09-10 02:51:00,1.1826,1.1826,1.1823,1.1825,0
370,2021-09-10 02:50:00,1.1827,1.1827,1.1824,1.1826,0
371,2021-09-10 02:49:00,1.1826,1.1827,1.1825,1.1826,0
372,2021-09-10 02:48:00,1.1827,1.1827,1.1824,1.1826,0
373,2021-09-10 02:47:00,1.1825,1.1827,1.1824,1.1825,0
374,2021-09-10 02:46:00,1.1826,1.1826,1.1824,1.1824,0
375,2021-09-10 02:45:00,1.1827,1.1827,1.1824,1.1826,0
376,2021-09-10 02:44:00,1.1826,1.1827,1.1825,1.1827,0
377,2021-09-10 02:43:00,1.1826,1.1827,1.1824,1.1826,0
378,2021-09-10 02:42:00,1.1827,1.1827,1.1824,1.1826,0
379,2021-09-10 02:41:00,1.1825,1.1827,1.1824,1.1827,0
380,2021-09-10 02:40:00,1.1827,1.1827,1.1824,1.1825,0
381,2021-09-10 02:39:00,1.1827,1.1827,1.1825,1.1827,0
382,2021-09-10 02:38:00,1.1825,1.1828,1.1825,1.1826,0
383,2021-09-10 02:37:00,1.1825,1.1827,1.1825,1.1827,0
384,2021-09-10 02:36:00,1.1826,1.1826,1.1824,1.1826,0
385,2021-09-10 02:35:00,1.1826,1.1826,1.1824,1.1826,0
386,2021-09-10 02:34:00,1.1826,1.1827,1.1824,1.1826,0
387,2021-09-10 02:33:00,1.1827,1.1827,1.1824,1.1826,0
388,2021-09-10 02:32:00,1.1826,1.1827,1.1824,1.1827,0
389,2021-09-10 02:31:00,1.1826,1.1827,1.1824,1.1826,0
390,2021-09-10 02:30:00,1.1827,1.1827,1.1825,1.1826,0
391,2021-09-10 02:29:00,1.1827,1.1828,1.1825,1.1827,0
392,2021-09-10 02:28:00,1.1826,1.1827,1.1824,1.1827,0
393,2021-09-10 02:27:00,1.1826,1.1826,1.1824,1.1826,0
394,2021-09-10 02:26:00,1.1827,1.1827,1.1824,1.1826,0
395,2021-09-10 02:25:00,1.1827,1.1828,1.1825,1.1827,0
396,2021-09-10 02:24:00,1.1825,1.1827,1.1825,1.1826,0
397,2021-09-10 02:23:00,1.1826,1.1827,1.1825,1.1826,0
398,2021-09-10 02:22:00,1.1827,1.1828,1.1825,1.1826,0
399,2021-09-10 02:21:00,1.1827,1.1827,1.1825,1.1825,0
400,2021-09-10 02:20:00,1.1827,1.1827,1.1825,1.1827,0
401,2021-09-10 02:19:00,1.1827,1.1828,1.1825,1.1827,0
402,2021-09-10 02:18:00,1.1827,1.1828,1.1826,1.1826,0
403,2021-09-10 02:17:00,1.1827,1.1828,1.1825,1.1826,0
404,2021-09-10 02:16:00,1.1827,1.1828,1.1825,1.1827,0
405,2021-09-10 02:15:00,1.1827,1.1827,1.1824,1.1827,0
406,2021-09-10 02:14:00,1.1828,1.1829,1.1826,1.1827,0
407,2021-09-10 02:13:00,1.1827,1.1828,1.1826,1.1827,0
408,2021-09-10 02:12:00,1.1827,1.1828,1.1826,1.1828,0
409,2021-09-10 02:11:00,1.1827,1.1828,1.1825,1.1827,0
410,2021-09-10 02:10:00,1.1827,1.1828,1.1825,1.1826,0
411,2021-09-10 02:09:00,1.1827,1.1828,1.1825,1.1826,0
412,2021-09-10 02:08:00,1.1828,1.1828,1.1826,1.1826,0
413,2021-09-10 02:07:00,1.1829,1.1830,1.1826,1.1828,0
414,2021-09-10 02:06:00,1.1830,1.1830,1.1827,1.1828,0
415,2021-09-10 02:05:00,1.1829,1.1831,1.1828,1.1830,0
416,2021-09-10 02:04:00,1.1828,1.1830,1.1827,1.1830,0
417,2021-09-10 02:03:00,1.1829,1.1830,1.1827,1.1829,0
418,2021-09-10 02:02:00,1.1828,1.1829,1.1826,1.1828,0
419,2021-09-10 02:01:00,1.1828,1.1829,1.1826,1.1827,0
420,2021-09-10 02:00:00,1.1827,1.1829,1.1825,1.1827,0
421,2021-09-10 01:59:00,1.1829,1.1829,1.1825,1.1827,0
422,2021-09-10 01:58:00,1.1826,1.1829,1.1826,1.1829,0
423,2021-09-10 01:57:00,1.1828,1.1829,1.1825,1.1827,0
424,2021-09-10 01:56:00,1.1829,1.1829,1.1826,1.1828,0
425,2021-09-10 01:55:00,1.1829,1.1829,1.1827,1.1829,0
426,2021-09-10 01:54:00,1.1830,1.1830,1.1827,1.1829,0
427,2021-09-10 01:53:00,1.1829,1.1830,1.1828,1.1830,0
428,2021-09-10 01:52:00,1.1829,1.1829,1.1828,1.1829,0
429,2021-09-10 01:51:00,1.1831,1.1831,1.1828,1.1829,0
430,2021-09-10 01:50:00,1.1830,1.1831,1.1827,1.1831,0
431,2021-09-10 01:49:00,1.1830,1.1830,1.1828,1.1829,0
432,2021-09-10 01:48:00,1.1831,1.1831,1.1828,1.1830,0
433,2021-09-10 01:47:00,1.1832,1.1832,1.1830,1.1831,0
434,2021-09-10 01:46:00,1.1831,1.1832,1.1830,1.1832,0
435,2021-09-10 01:45:00,1.1833,1.1833,1.1831,1.1832,0
436,2021-09-10 01:44:00,1.1833,1.1833,1.1831,1.1833,0
437,2021-09-10 01:43:00,1.1832,1.1833,1.1831,1.1833,0
438,2021-09-10 01:42:00,1.1833,1.1833,1.1830,1.1831,0
439,2021-09-10 01:41:00,1.1833,1.1833,1.1831,1.1832,0
440,2021-09-10 01:40:00,1.1833,1.1834,1.1831,1.1833,0
441,2021-09-10 01:39:00,1.1833,1.1833,1.1831,1.1833,0
442,2021-09-10 01:38:00,1.1832,1.1833,1.1830,1.1831,0
443,2021-09-10 01:37:00,1.1833,1.1833,1.1831,1.1833,0
444,2021-09-10 01:36:00,1.1832,1.1833,1.1830,1.1833,0
445,2021-09-10 01:35:00,1.1833,1.1834,1.1831,1.1833,0
446,2021-09-10 01:34:00,1.1833,1.1834,1.1831,1.1833,0
447,2021-09-10 01:33:00,1.1833,1.1834,1.1831,1.1833,0
448,2021-09-10 01:32:00,1.1833,1.1834,1.1831,1.1833,0
449,2021-09-10 01:31:00,1.1832,1.1833,1.1831,1.1832,0
450,2021-09-10 01:30:00,1.1832,1.1832,1.1830,1.1832,0
451,2021-09-10 01:29:00,1.1831,1.1832,1.1830,1.1832,0
452,2021-09-10 01:28:00,1.1832,1.1833,1.1830,1.1831,0
453,2021-09-10 01:27:00,1.1832,1.1832,1.1831,1.1832,0
454,2021-09-10 01:26:00,1.1833,1.1833,1.1830,1.1832,0
455,2021-09-10 01:25:00,1.1831,1.1833,1.1830,1.1832,0
456,2021-09-10 01:24:00,1.1831,1.1833,1.1830,1.1832,0
457,2021-09-10 01:23:00,1.1831,1.1832,1.1830,1.1831,0
458,2021-09-10 01:22:00,1.1831,1.1831,1.1830,1.1831,0
459,2021-09-10 01:21:00,1.1831,1.1831,1.1829,1.1831,0
460,2021-09-10 01:20:00,1.1831,1.1831,1.1829,1.1831,0
461,2021-09-10 01:19:00,1.1830,1.1831,1.1829,1.1831,0
462,2021-09-10 01:18:00,1.1831,1.1831,1.1829,1.1831,0
463,2021-09-10 01:17:00,1.1832,1.1832,1.1829,1.1831,0
464,2021-09-10 01:16:00,1.1832,1.1832,1.1831,1.1832,0
465,2021-09-10 01:15:00,1.1831,1.1832,1.1830,1.1832,0
466,2021-09-10 01:14:00,1.1831,1.1832,1.1830,1.1832,0
467,2021-09-10 01:13:00,1.1832,1.1832,1.1830,1.1830,0
468,2021-09-10 01:12:00,1.1832,1.1832,1.1830,1.1832,0
469,2021-09-10 01:11:00,1.1832,1.1832,1.1830,1.1831,0
470,2021-09-10 01:10:00,1.1832,1.1832,1.1830,1.1832,0
471,2021-09-10 01:09:00,1.1831,1.1832,1.1830,1.1832,0
472,2021-09-10 01:08:00,1.1830,1.1832,1.1830,1.1832,0
473,2021-09-10 01:07:00,1.1831,1.1832,1.1830,1.1831,0
474,2021-09-10 01:06:00,1.1831,1.1831,1.1829,1.1831,0
475,2021-09-10 01:05:00,1.1829,1.1831,1.1828,1.1830,0
476,2021-09-10 01:04:00,1.1831,1.1831,1.1829,1.1830,0
477,2021-09-10 01:03:00,1.1831,1.1831,1.1829,1.1831,0
478,2021-09-10 01:02:00,1.1831,1.1832,1.1829,1.1831,0
479,2021-09-10 01:01:00,1.1830,1.1831,1.1828,1.1830,0
480,2021-09-10 01:00:00,1.1830,1.1830,1.1828,1.1830,0
481,2021-09-10 00:59:00,1.1830,1.1831,1.1828,1.1830,0
482,2021-09-10 00:58:00,1.1830,1.1831,1.1828,1.1830,0
483,2021-09-10 00:57:00,1.1830,1.1831,1.1828,1.1830,0
484,2021-09-10 00:56:00,1.1831,1.1831,1.1829,1.1829,0
485,2021-09-10 00:55:00,1.1829,1.1831,1.1828,1.1831,0
486,2021-09-10 00:54:00,1.1829,1.1830,1.1828,1.1829,0
487,2021-09-10 00:53:00,1.1829,1.1830,1.1827,1.1829,0
488,2021-09-10 00:52:00,1.1829,1.1829,1.1827,1.1829,0
489,2021-09-10 00:51:00,1.1829,1.1829,1.1827,1.1829,0
490,2021-09-10 00:50:00,1.1829,1.1829,1.1827,1.1829,0
491,2021-09-10 00:49:00,1.1828,1.1829,1.1827,1.1829,0
492,2021-09-10 00:48:00,1.1829,1.1829,1.1828,1.1829,0
493,2021-09-10 00:47:00,1.1829,1.1829,1.1827,1.1828,0
494,2021-09-10 00:46:00,1.1828,1.1829,1.1827,1.1829,0
495,2021-09-10 00:45:00,1.1828,1.1829,1.1827,1.1828,0
496,2021-09-10 00:44:00,1.1828,1.1828,1.1826,1.1828,0
497,2021-09-10 00:43:00,1.1827,1.1828,1.1827,1.1828,0
498,2021-09-10 00:42:00,1.1828,1.1828,1.1827,1.1828,0
499,2021-09-10 00:41:00,1.1829,1.1829,1.1827,1.1827,0
500,2021-09-10 00:40:00,1.1829,1.1829,1.1827,1.1829,0
501,2021-09-10 00:39:00,1.1829,1.1829,1.1827,1.1829,0
502,2021-09-10 00:38:00,1.1829,1.1829,1.1827,1.1827,0
503,2021-09-10 00:37:00,1.1828,1.1829,1.1827,1.1829,0
504,2021-09-10 00:36:00,1.1829,1.1829,1.1827,1.1829,0
505,2021-09-10 00:35:00,1.1827,1.1829,1.1827,1.1829,0
506,2021-09-10 00:34:00,1.1828,1.1828,1.1827,1.1828,0
507,2021-09-10 00:33:00,1.1828,1.1828,1.1826,1.1827,0
508,2021-09-10 00:32:00,1.1827,1.1829,1.1827,1.1828,0
509,2021-09-10 00:31:00,1.1829,1.1829,1.1827,1.1828,0
510,2021-09-10 00:30:00,1.1829,1.1829,1.1827,1.1829,0
511,2021-09-10 00:29:00,1.1829,1.1830,1.1828,1.1829,0
512,2021-09-10 00:28:00,1.1828,1.1830,1.1828,1.1830,0
513,2021-09-10 00:27:00,1.1828,1.1829,1.1827,1.1829,0
514,2021-09-10 00:26:00,1.1829,1.1829,1.1828,1.1829,0
515,2021-09-10 00:25:00,1.1829,1.1829,1.1827,1.1829,0
516,2021-09-10 00:24:00,1.1829,1.1830,1.1827,1.1829,0
517,2021-09-10 00:23:00,1.1830,1.1830,1.1828,1.1829,0
518,2021-09-10 00:22:00,1.1829,1.1830,1.1827,1.1829,0
519,2021-09-10 00:21:00,1.1828,1.1830,1.1827,1.1829,0
520,2021-09-10 00:20:00,1.1829,1.1829,1.1828,1.1829,0
521,2021-09-10 00:19:00,1.1828,1.1830,1.1827,1.1829,0
522,2021-09-10 00:18:00,1.1829,1.1830,1.1827,1.1829,0
523,2021-09-10 00:17:00,1.1829,1.1830,1.1827,1.1829,0
524,2021-09-10 00:16:00,1.1829,1.1829,1.1827,1.1828,0
525,2021-09-10 00:15:00,1.1828,1.1829,1.1827,1.1828,0
526,2021-09-10 00:14:00,1.1828,1.1829,1.1827,1.1828,0
527,2021-09-10 00:13:00,1.1828,1.1828,1.1826,1.1827,0
528,2021-09-10 00:12:00,1.1828,1.1828,1.1826,1.1827,0
529,2021-09-10 00:11:00,1.1828,1.1828,1.1826,1.1828,0
530,2021-09-10 00:10:00,1.1828,1.1828,1.1826,1.1827,0
531,2021-09-10 00:09:00,1.1828,1.1828,1.1826,1.1827,0
532,2021-09-10 00:08:00,1.1828,1.1829,1.1826,1.1827,0
533,2021-09-10 00:07:00,1.1827,1.1829,1.1826,1.1828,0
534,2021-09-10 00:06:00,1.1828,1.1829,1.1827,1.1828,0
535,2021-09-10 00:05:00,1.1828,1.1828,1.1826,1.1828,0
536,2021-09-10 00:04:00,1.1829,1.1829,1.1826,1.1827,0
537,2021-09-10 00:03:00,1.1829,1.1829,1.1828,1.1829,0
538,2021-09-10 00:02:00,1.1829,1.1829,1.1827,1.1829,0
539,2021-09-10 00:01:00,1.1829,1.1829,1.1827,1.1828,0
540,2021-09-10 00:00:00,1.1830,1.1830,1.1827,1.1829,0
541,2021-09-09 23:59:00,1.1829,1.1830,1.1828,1.1830,0
542,2021-09-09 23:58:00,1.1829,1.1830,1.1827,1.1829,0
543,2021-09-09 23:57:00,1.1829,1.1831,1.1828,1.1830,0
544,2021-09-09 23:56:00,1.1830,1.1830,1.1828,1.1830,0
545,2021-09-09 23:55:00,1.1830,1.1830,1.1828,1.1830,0
546,2021-09-09 23:54:00,1.1830,1.1830,1.1828,1.1829,0
547,2021-09-09 23:53:00,1.1831,1.1831,1.1828,1.1830,0
548,2021-09-09 23:52:00,1.1830,1.1831,1.1829,1.1830,0
549,2021-09-09 23:51:00,1.1830,1.1831,1.1828,1.1830,0
550,2021-09-09 23:50:00,1.1830,1.1830,1.1828,1.1829,0
551,2021-09-09 23:49:00,1.1830,1.1830,1.1828,1.1830,0
552,2021-09-09 23:48:00,1.1830,1.1830,1.1828,1.1830,0
553,2021-09-09 23:47:00,1.1831,1.1831,1.1828,1.1830,0
554,2021-09-09 23:46:00,1.1831,1.1831,1.1829,1.1831,0
555,2021-09-09 23:45:00,1.1831,1.1831,1.1830,1.1830,0
556,2021-09-09 23:44:00,1.1830,1.1831,1.1829,1.1831,0
557,2021-09-09 23:43:00,1.1830,1.1830,1.1829,1.1830,0
558,2021-09-09 23:42:00,1.1830,1.1830,1.1828,1.1830,0
